timestamp,temperature
2017-01-04 20:00:00,12.849503430894867
2017-01-04 21:00:00,13.584466003007263
2017-01-04 22:00:00,12.33993027910191
2017-01-04 23:00:00,10.33408215199274
2017-01-05 00:00:00,11.407179527655991
2017-01-05 01:00:00,11.392109117896384
2017-01-05 02:00:00,10.755010592457392
2017-01-05 03:00:00,12.434847127033828
2017-01-05 04:00:00,12.783614518326155
2017-01-05 05:00:00,15.165633409934062
2017-01-05 06:00:00,14.085514840952499
2017-01-05 07:00:00,15.616610353734973
2017-01-05 08:00:00,13.113517316797529
2017-01-05 09:00:00,14.419149256509492
2017-01-05 10:00:00,17.301714482685878
2017-01-05 11:00:00,17.363598097487326
2017-01-05 12:00:00,18.401544758154746
2017-01-05 13:00:00,15.826048100790286
2017-01-05 14:00:00,16.567254833148816
2017-01-05 15:00:00,13.441429027565441
2017-01-05 16:00:00,14.807045204925284
2017-01-05 17:00:00,14.567414901451988
2017-01-05 18:00:00,14.194680260537735
2017-01-05 19:00:00,12.868766323482946
2017-01-05 20:00:00,13.955886602353054
2017-01-05 21:00:00,10.452262104415276
2017-01-05 22:00:00,10.173169103159095
2017-01-05 23:00:00,11.965612619252711
2017-01-06 00:00:00,10.89518811732878
2017-01-06 01:00:00,13.05620539047111
2017-01-06 02:00:00,12.578991727730106
2017-01-06 03:00:00,12.627998784810668
2017-01-06 04:00:00,10.793218265071632
2017-01-06 05:00:00,12.83253245597265
2017-01-06 06:00:00,14.67170431194054
2017-01-06 07:00:00,14.353964340192386
2017-01-06 08:00:00,16.188694921660876
2017-01-06 09:00:00,16.830591522803445
2017-01-06 10:00:00,15.950694308892238
2017-01-06 11:00:00,15.911437320189478
2017-01-06 12:00:00,18.511116122289152
2017-01-06 13:00:00,17.305890896631524
2017-01-06 14:00:00,17.014175894653135
2017-01-06 15:00:00,17.625166700322133
2017-01-06 16:00:00,17.929969156425823
2017-01-06 17:00:00,11.755356877086067
2017-01-06 18:00:00,16.095638747867422
2017-01-06 19:00:00,14.771448477697676
2017-01-06 20:00:00,12.495198782903294
2017-01-06 21:00:00,13.644380801979962
2017-01-06 22:00:00,11.65184752851597
2017-01-06 23:00:00,13.36888393827927
2017-01-07 00:00:00,12.758713623429736
2017-01-07 01:00:00,11.988725335685835
2017-01-07 02:00:00,11.046441550443157
2017-01-07 03:00:00,12.375076724981467
2017-01-07 04:00:00,11.840932763039497
2017-01-07 05:00:00,12.77270201545425
2017-01-07 06:00:00,14.607295019821825
2017-01-07 07:00:00,15.014285505777485
2017-01-07 08:00:00,15.090858776006018
2017-01-07 09:00:00,18.491770302235327
2017-01-07 10:00:00,16.325698682761335
2017-01-07 11:00:00,17.254473161476117
2017-01-07 12:00:00,17.38852265399645
2017-01-07 13:00:00,14.660557480393674
2017-01-07 14:00:00,20.129264567549328
2017-01-07 15:00:00,15.82162367614482
2017-01-07 16:00:00,16.777579550407978
2017-01-07 17:00:00,12.587445132673441
2017-01-07 18:00:00,14.190203379723863
2017-01-07 19:00:00,11.648495581243246
2017-01-07 20:00:00,12.28234328933691
2017-01-07 21:00:00,13.788828761039557
2017-01-07 22:00:00,12.730868943267586
2017-01-07 23:00:00,12.23772079394851
2017-01-08 00:00:00,12.03610719108298
2017-01-08 01:00:00,9.431301815909336
2017-01-08 02:00:00,10.469737625479892
2017-01-08 03:00:00,12.969111803198976
2017-01-08 04:00:00,14.566669128244135
2017-01-08 05:00:00,14.20432172358156
2017-01-08 06:00:00,15.118142941137068
2017-01-08 07:00:00,15.865830231526571
2017-01-08 08:00:00,16.77346160321457
2017-01-08 09:00:00,17.133632380621222
2017-01-08 10:00:00,15.706919646393661
2017-01-08 11:00:00,18.500372132235494
2017-01-08 12:00:00,16.35306746771224
2017-01-08 13:00:00,15.570099642441408
2017-01-08 14:00:00,17.187855132933503
2017-01-08 15:00:00,14.955756141230518
2017-01-08 16:00:00,14.637268957425206
2017-01-08 17:00:00,15.333806792759159
2017-01-08 18:00:00,13.448306895203853
2017-01-08 19:00:00,12.59121888395919
2017-01-08 20:00:00,13.482317454371108
2017-01-08 21:00:00,13.64637746810333
2017-01-08 22:00:00,12.714459855899348
2017-01-08 23:00:00,12.615420122037639
2017-01-09 00:00:00,9.701339649568185
2017-01-09 01:00:00,12.368250346682897
2017-01-09 02:00:00,11.867437978988352
2017-01-09 03:00:00,11.499618203352439
2017-01-09 04:00:00,12.619074226973657
2017-01-09 05:00:00,13.245620495815414
2017-01-09 06:00:00,13.222362657079124
2017-01-09 07:00:00,12.917819507193895
2017-01-09 08:00:00,16.42565871324982
2017-01-09 09:00:00,16.909581176508024
2017-01-09 10:00:00,18.674801859567737
2017-01-09 11:00:00,18.746321963763123
2017-01-09 12:00:00,17.70307689726421
2017-01-09 13:00:00,18.400073334458867
2017-01-09 14:00:00,18.92575695191154
2017-01-09 15:00:00,15.768723968538817
2017-01-09 16:00:00,15.666219086753593
2017-01-09 17:00:00,15.581405330447406
2017-01-09 18:00:00,12.851252643341127
2017-01-09 19:00:00,12.403776086418084
2017-01-09 20:00:00,13.774653065732002
2017-01-09 21:00:00,11.842777626136511
2017-01-09 22:00:00,12.426909520058807
2017-01-09 23:00:00,11.445841731442716
2017-01-10 00:00:00,13.010234059207097
2017-01-10 01:00:00,11.96093810902079
2017-01-10 02:00:00,12.091061936190322
2017-01-10 03:00:00,12.07562709721567
2017-01-10 04:00:00,11.800069747112133
2017-01-10 05:00:00,11.895525432593132
2017-01-10 06:00:00,17.730111773270583
2017-01-10 07:00:00,15.683935776195865
2017-01-10 08:00:00,17.265151554271224
2017-01-10 09:00:00,15.589594783726895
2017-01-10 10:00:00,17.691525988101343
2017-01-10 11:00:00,17.885297903982575
2017-01-10 12:00:00,16.492356110260552
2017-01-10 13:00:00,19.84874467750779
2017-01-10 14:00:00,18.91822968521188
2017-01-10 15:00:00,16.45798512265269
2017-01-10 16:00:00,17.370315494073928
2017-01-10 17:00:00,16.72931634703042
2017-01-10 18:00:00,15.238573168620688
2017-01-10 19:00:00,14.402271934614228
2017-01-10 20:00:00,13.204350134560741
2017-01-10 21:00:00,12.421061363456227
2017-01-10 22:00:00,10.209981373580092
2017-01-10 23:00:00,11.121514612789667
2017-01-11 00:00:00,12.138778265525906
2017-01-11 01:00:00,11.385166275894116
2017-01-11 02:00:00,13.308529571905689
2017-01-11 03:00:00,12.579206409169798
2017-01-11 04:00:00,12.077756245645414
2017-01-11 05:00:00,12.304713778011436
2017-01-11 06:00:00,13.469665931011166
2017-01-11 07:00:00,15.314361491999188
2017-01-11 08:00:00,15.82369270411948
2017-01-11 09:00:00,13.43754869312118
2017-01-11 10:00:00,17.828806515450847
2017-01-11 11:00:00,19.388835223742024
2017-01-11 12:00:00,16.746962382601062
2017-01-11 13:00:00,18.03553652456927
2017-01-11 14:00:00,16.251569848645048
2017-01-11 15:00:00,18.263559043493757
2017-01-11 16:00:00,15.122398283134348
2017-01-11 17:00:00,15.14137233710154
2017-01-11 18:00:00,16.306960712664658
2017-01-11 19:00:00,14.926725544316591
2017-01-11 20:00:00,12.70124659951702
2017-01-11 21:00:00,13.941909423761272
2017-01-11 22:00:00,12.749920161338933
2017-01-11 23:00:00,12.959364908565306
2017-01-12 00:00:00,13.475972866049624
2017-01-12 01:00:00,13.6947793360301
2017-01-12 02:00:00,10.968438797623916
2017-01-12 03:00:00,11.51161020783247
2017-01-12 04:00:00,13.767484069558591
2017-01-12 05:00:00,13.49678188932101
2017-01-12 06:00:00,10.853641126705675
2017-01-12 07:00:00,16.579915823542578
2017-01-12 08:00:00,14.614456259475325
2017-01-12 09:00:00,16.398954478316913
2017-01-12 10:00:00,16.410527738630545
2017-01-12 11:00:00,17.110400384093648
2017-01-12 12:00:00,18.382091459908466
2017-01-12 13:00:00,15.358724157557607
2017-01-12 14:00:00,16.85285360309374
2017-01-12 15:00:00,14.909946836870743
2017-01-12 16:00:00,15.730472039485417
2017-01-12 17:00:00,15.72554422983649
2017-01-12 18:00:00,15.795890367338908
2017-01-12 19:00:00,13.56509815322034
2017-01-12 20:00:00,16.11010176586771
2017-01-12 21:00:00,13.628321274687494
2017-01-12 22:00:00,13.517346400406607
2017-01-12 23:00:00,12.621397532109112
2017-01-13 00:00:00,11.377652994109768
2017-01-13 01:00:00,11.216949498797918
2017-01-13 02:00:00,10.992368149144866
2017-01-13 03:00:00,12.60389182668809
2017-01-13 04:00:00,9.534962415509202
2017-01-13 05:00:00,13.32656267825709
2017-01-13 06:00:00,14.648513572656578
2017-01-13 07:00:00,13.787632118723534
2017-01-13 08:00:00,14.899639376712704
2017-01-13 09:00:00,17.293328610897284
2017-01-13 10:00:00,18.01204243113287
2017-01-13 11:00:00,17.95803918513294
2017-01-13 12:00:00,14.957778999434163
2017-01-13 13:00:00,19.813742262841778
2017-01-13 14:00:00,17.004866883111323
2017-01-13 15:00:00,20.42254568570069
2017-01-13 16:00:00,16.134169367623006
2017-01-13 17:00:00,16.109331711763197
2017-01-13 18:00:00,14.148356795426164
2017-01-13 19:00:00,14.672539832566091
2017-01-13 20:00:00,15.24792835990864
2017-01-13 21:00:00,13.150771504079891
2017-01-13 22:00:00,13.304241141423063
2017-01-13 23:00:00,12.591684701471399
2017-01-14 00:00:00,9.753463858399755
2017-01-14 01:00:00,12.608406516106768
2017-01-14 02:00:00,11.321845982644982
2017-01-14 03:00:00,13.218632932074653
2017-01-14 04:00:00,12.061914556576228
2017-01-14 05:00:00,15.580063916241896
2017-01-14 06:00:00,14.084286961873019
2017-01-14 07:00:00,18.040746161458866
2017-01-14 08:00:00,15.82312165929672
2017-01-14 09:00:00,17.912088877676748
2017-01-14 10:00:00,15.772690715556944
2017-01-14 11:00:00,17.86732915455514
2017-01-14 12:00:00,16.85668276269928
2017-01-14 13:00:00,18.355875480233
2017-01-14 14:00:00,19.10464007304214
2017-01-14 15:00:00,18.219395221666392
2017-01-14 16:00:00,15.512952748729901
2017-01-14 17:00:00,14.096908885591102
2017-01-14 18:00:00,14.311570412943038
2017-01-14 19:00:00,12.700706058615221
2017-01-14 20:00:00,14.490753656354753
2017-01-14 21:00:00,13.036565989888562
2017-01-14 22:00:00,12.85197132994078
2017-01-14 23:00:00,10.109104824480651
